1.2512341537220264,122.415
1.2468912933832592,116.09697674418601,0.5396194471793655,84.4597674418605,0.9742251456725936,118.2248837209302,0.5396193849201149,124.1225581395349,1.6753713719137964,128.2667441860465
1.2468912933832592,116.09697674418601,0.5396194471793655,84.4597674418605,0.9742251456725936,118.2248837209302,0.5396193849201149,124.1225581395349,1.6753713719137964,128.2667441860465,1.5286709863491976,138.8993023255814
1.2447298343096143,122.7233333333333
1.2447298343096143,122.7233333333333,0.5366322242858499,82.4566666666667
1.2447298343096143,122.7233333333333,0.5366322242858499,82.4566666666667,0.9770964738356773,117.89
1.2447298343096143,122.7233333333333,0.5366322242858499,82.4566666666667,0.9770964738356773,117.89,0.5366321620459125,122.15666666666671
1.2447298343096143,122.7233333333333,0.5366322242858499,82.4566666666667,0.9770964738356773,117.89,0.5366321620459125,122.15666666666671,1.6730350892033077,132.1566666666667
1.2447298343096143,122.7233333333333,0.5366322242858499,82.4566666666667,0.9770964738356773,117.89,0.5366321620459125,122.15666666666671,1.6730350892033077,132.1566666666667,1.5271543559272092,136.4233333333333
1.2109571794853196,113.35666666666671
1.2109571794853196,113.35666666666671,0.49121075742258763,78.5566666666667
1.2109571794853196,113.35666666666671,0.49121075742258763,78.5566666666667,1.0198995192529994,122.8566666666667
1.2109571794853196,113.35666666666671,0.49121075742258763,78.5566666666667,1.0198995192529994,122.8566666666667,0.49121069540840406,118.7566666666667
1.2109571794853196,113.35666666666671,0.49121075742258763,78.5566666666667,1.0198995192529994,122.8566666666667,0.49121069540840406,118.7566666666667,1.6366012917087873,126.82333333333331
1.2109571794853196,113.35666666666671,0.49121075742258763,78.5566666666667,1.0198995192529994,122.8566666666667,0.49121069540840406,118.7566666666667,1.6366012917087873,126.82333333333331,1.502869442494069,135.89
1.223536019304082,121.09
1.223536019304082,121.09,0.5140272363482766,83.8233333333333
1.223536019304082,121.09,0.5140272363482766,83.8233333333333,0.9951183354684342,126.89
1.223536019304082,121.09,0.5140272363482766,83.8233333333333,0.9951183354684342,126.89,0.5140271739036116,122.09
1.223536019304082,121.09,0.5140272363482766,83.8233333333333,0.9951183354684342,126.89,0.5140271739036116,122.09,1.6511049286254726,126.19
1.223536019304082,121.09,0.5140272363482766,83.8233333333333,0.9951183354684342,126.89,0.5140271739036116,122.09,1.6511049286254726,126.19,1.5092319600688193,138.49
1.211913167314249,118.79
1.211913167314249,118.79,0.49545024917451713,79.59
1.211913167314249,118.79,0.49545024917451713,79.59,1.0142567282263277,124.7233333333333
1.211913167314249,118.79,0.49545024917451713,79.59,1.0142567282263277,124.7233333333333,0.49545018697176546,120.15666666666671
1.211913167314249,118.79,0.49545024917451713,79.59,1.0142567282263277,124.7233333333333,0.49545018697176546,120.15666666666671,1.6381052990561282,121.65666666666671
1.211913167314249,118.79,0.49545024917451713,79.59,1.0142567282263277,124.7233333333333,0.49545018697176546,120.15666666666671,1.6381052990561282,121.65666666666671,1.5022206786754566,133.9233333333333
1.2046381875306988,126.165
1.2046381875306988,126.165,0.4831983914292478,80.315
1.2046381875306988,126.165,0.4831983914292478,80.315,1.0271488150000205,118.965
1.2046381875306988,126.165,0.4831983914292478,80.315,1.0271488150000205,118.965,0.48319832942519064,122.765
1.2046381875306988,126.165,0.4831983914292478,80.315,1.0271488150000205,118.965,0.48319832942519064,122.765,1.6298387067544027,129.66500000000002
1.2046381875306988,126.165,0.4831983914292478,80.315,1.0271488150000205,118.965,0.48319832942519064,122.765,1.6298387067544027,129.66500000000002,1.498104353368625,137.815
1.2192027291812397,123.0233333333333
1.2192027291812397,123.0233333333333,0.5086596804324912,87.19
1.2192027291812397,123.0233333333333,0.5086596804324912,87.19,0.9999382411131644,120.3566666666667
1.2192027291812397,123.0233333333333,0.5086596804324912,87.19,0.9999382411131644,120.3566666666667,0.5086596179865294,124.4233333333333
1.2192027291812397,123.0233333333333,0.5086596804324912,87.19,0.9999382411131644,120.3566666666667,0.5086596179865294,124.4233333333333,1.6465033145649464,124.0566666666667
1.2192027291812397,123.0233333333333,0.5086596804324912,87.19,0.9999382411131644,120.3566666666667,0.5086596179865294,124.4233333333333,1.6465033145649464,124.0566666666667,1.5059138568608068,133.1566666666667
1.242472800376141,133.49
1.242472800376141,133.49,0.5484683934898402,113.49000000000001
1.242472800376141,133.49,0.5484683934898402,113.49000000000001,0.9576791720074632,126.9233333333333
1.242472800376141,133.49,0.5484683934898402,113.49000000000001,0.9576791720074632,126.9233333333333,0.5484683304716159,134.89
1.242472800376141,133.49,0.5484683934898402,113.49000000000001,0.9576791720074632,126.9233333333333,0.5484683304716159,134.89,1.6727488663229837,130.4233333333333
1.242472800376141,133.49,0.5484683934898402,113.49000000000001,0.9576791720074632,126.9233333333333,0.5484683304716159,134.89,1.6727488663229837,130.4233333333333,1.518708840022211,137.69
1.1439384013037541,120.765
1.1439384013037541,120.765,0.41251570740492693,92.815
1.1439384013037541,120.765,0.41251570740492693,92.815,1.087687433827947,128.84
1.1439384013037541,120.765,0.41251570740492693,92.815,1.087687433827947,128.84,0.4125156450013434,122.64
1.1439384013037541,120.765,0.41251570740492693,92.815,1.087687433827947,128.84,0.4125156450013434,122.64,1.565651910612958,130.215
1.1439384013037541,120.765,0.41251570740492693,92.815,1.087687433827947,128.84,0.4125156450013434,122.64,1.565651910612958,130.215,1.449682873777076,134.04000000000002
1.1342278915280817,118.6566666666667
1.1342278915280817,118.6566666666667,0.3997625889043893,88.59
1.1342278915280817,118.6566666666667,0.3997625889043893,88.59,1.0994550798023763,125.0566666666667
1.1342278915280817,118.6566666666667,0.3997625889043893,88.59,1.0994550798023763,125.0566666666667,0.3997625265110354,125.15666666666671
1.1342278915280817,118.6566666666667,0.3997625889043893,88.59,1.0994550798023763,125.0566666666667,0.3997625265110354,125.15666666666671,1.5550889103604042,130.0566666666667
1.1342278915280817,118.6566666666667,0.3997625889043893,88.59,1.0994550798023763,125.0566666666667,0.3997625265110354,125.15666666666671,1.5550889103604042,130.0566666666667,1.44258717033446,131.72333333333341
1.1213513181331047,118.29
1.1213513181331047,118.29,0.37633662803801576,81.09
1.1213513181331047,118.29,0.37633662803801576,81.09,1.1241343558735253,128.79000000000002
1.1213513181331047,118.29,0.37633662803801576,81.09,1.1241343558735253,128.79000000000002,0.376336566108609,117.19
1.1213513181331047,118.29,0.37633662803801576,81.09,1.1241343558735253,128.79000000000002,0.376336566108609,117.19,1.5398715054363483,126.19
1.1213513181331047,118.29,0.37633662803801576,81.09,1.1241343558735253,128.79000000000002,0.376336566108609,117.19,1.5398715054363483,126.19,1.4359262120653478,129.54000000000002
1.2215203175327356,120.39
1.2215203175327356,120.39,0.5498587414442464,110.69
1.2215203175327356,120.39,0.5498587414442464,110.69,0.9431954584153526,122.79
1.2215203175327356,120.39,0.5498587414442464,110.69,0.9431954584153526,122.79,0.5498586772627775,133.5566666666667
1.2215203175327356,120.39,0.5498587414442464,110.69,0.9431954584153526,122.79,0.5498586772627775,133.5566666666667,1.6541966926433076,133.7233333333333
1.2215203175327356,120.39,0.5498587414442464,110.69,0.9431954584153526,122.79,0.5498586772627775,133.5566666666667,1.6541966926433076,133.7233333333333,1.4904602045108892,135.49
1.2227077771607309,121.49000000000001
1.2227077771607309,121.49000000000001,0.5522148342813556,108.89
1.2227077771607309,121.49000000000001,0.5522148342813556,108.89,0.940634628179812,115.5566666666667
1.2227077771607309,121.49000000000001,0.5522148342813556,108.89,0.940634628179812,115.5566666666667,0.5522147700708374,134.0233333333333
1.2227077771607309,121.49000000000001,0.5522148342813556,108.89,0.940634628179812,115.5566666666667,0.5522147700708374,134.0233333333333,1.6555552272063465,134.25666666666672
1.2227077771607309,121.49000000000001,0.5522148342813556,108.89,0.940634628179812,115.5566666666667,0.5522147700708374,134.0233333333333,1.6555552272063465,134.25666666666672,1.490960341997463,138.0233333333333
1.1126281202864092,115.415
1.1126281202864092,115.415,0.36446809379656814,81.54
1.1126281202864092,115.415,0.36446809379656814,81.54,1.1351944988251248,127.415
1.1126281202864092,115.415,0.36446809379656814,81.54,1.1351944988251248,127.415,0.36446803190561244,119.265
1.1126281202864092,115.415,0.36446809379656814,81.54,1.1351944988251248,127.415,0.36446803190561244,119.265,1.5302497597038098,131.16500000000002
1.1126281202864092,115.415,0.36446809379656814,81.54,1.1351944988251248,127.415,0.36446803190561244,119.265,1.5302497597038098,131.16500000000002,1.429704163601542,137.44
1.118465761559315,115.265
1.118465761559315,115.265,0.37576335915549736,84.29
1.118465761559315,115.265,0.37576335915549736,84.29,1.1230978559314357,127.39
1.118465761559315,115.265,0.37576335915549736,84.29,1.1230978559314357,127.39,0.37576329699613487,121.065
1.118465761559315,115.265,0.37576335915549736,84.29,1.1230978559314357,127.39,0.37576329699613487,121.065,1.5373068087502015,130.66500000000002
1.118465761559315,115.265,0.37576335915549736,84.29,1.1230978559314357,127.39,0.37576329699613487,121.065,1.5373068087502015,130.66500000000002,1.4324555479320586,136.365
1.1245553789142726,123.15666666666671
1.1245553789142726,123.15666666666671,0.387248491232058,85.19
1.1245553789142726,123.15666666666671,0.387248491232058,85.19,1.1108994877698666,128.69
1.1245553789142726,123.15666666666671,0.387248491232058,85.19,1.1108994877698666,128.69,0.3872484288317756,121.9233333333333
1.1245553789142726,123.15666666666671,0.387248491232058,85.19,1.1108994877698666,128.69,0.3872484288317756,121.9233333333333,1.5445817496286365,127.15666666666671
1.1245553789142726,123.15666666666671,0.387248491232058,85.19,1.1108994877698666,128.69,0.3872484288317756,121.9233333333333,1.5445817496286365,127.15666666666671,1.4354396263725526,133.9566666666667
1.2195183788461654,126.29
1.2195183788461654,126.29,0.5498806693157222,116.79
1.2195183788461654,126.29,0.5498806693157222,116.79,0.9421664874172063,126.54
1.2195183788461654,126.29,0.5498806693157222,116.79,0.9421664874172063,126.54,0.5498806050442339,133.44
1.2195183788461654,126.29,0.5498806693157222,116.79,0.9421664874172063,126.54,0.5498806050442339,133.44,1.6523925995168929,137.54000000000002
1.2195183788461654,126.29,0.5498806693157222,116.79,0.9421664874172063,126.54,0.5498806050442339,133.44,1.6523925995168929,137.54000000000002,1.4878350904343267,141.09
1.2187335632503586,120.4566666666667
1.2187335632503586,120.4566666666667,0.5503557162353657,107.85666666666671
1.2187335632503586,120.4566666666667,0.5503557162353657,107.85666666666671,0.9411529138095663,125.9566666666667
1.2187335632503586,120.4566666666667,0.5503557162353657,107.85666666666671,0.9411529138095663,125.9566666666667,0.5503556519136441,136.85666666666668
1.2187335632503586,120.4566666666667,0.5503557162353657,107.85666666666671,0.9411529138095663,125.9566666666667,0.5503556519136441,136.85666666666668,1.6517407809411677,134.25666666666672
1.2187335632503586,120.4566666666667,0.5503557162353657,107.85666666666671,0.9411529138095663,125.9566666666667,0.5503556519136441,136.85666666666668,1.6517407809411677,134.25666666666672,1.4865992962521273,140.22333333333341
1.2197587791729994,118.79
1.2197587791729994,118.79,0.5530249425831866,110.94
1.2197587791729994,118.79,0.5530249425831866,110.94,0.9381097851028535,120.39
1.2197587791729994,118.79,0.5530249425831866,110.94,0.9381097851028535,120.39,0.5530248782168764,132.99
1.2197587791729994,118.79,0.5530249425831866,110.94,0.9381097851028535,120.39,0.5530248782168764,132.99,1.6529874421361888,129.84
1.2197587791729994,118.79,0.5530249425831866,110.94,0.9381097851028535,120.39,0.5530248782168764,132.99,1.6529874421361888,129.84,1.486747655522785,138.34
1.1037697646884683,120.34
1.1037697646884683,120.34,0.35252262515212934,81.69
1.1037697646884683,120.34,0.35252262515212934,81.69,1.1462567418610723,131.14
1.1037697646884683,120.34,0.35252262515212934,81.69,1.1462567418610723,131.14,0.35252256328871545,118.29
1.1037697646884683,120.34,0.35252262515212934,81.69,1.1462567418610723,131.14,0.35252256328871545,118.29,1.520480658749428,130.34
1.1037697646884683,120.34,0.35252262515212934,81.69,1.1462567418610723,131.14,0.35252256328871545,118.29,1.520480658749428,130.34,1.4233379332163165,138.59
1.107746835008909,117.09
1.107746835008909,117.09,0.3618833746602882,80.8233333333333
1.107746835008909,117.09,0.3618833746602882,80.8233333333333,1.135733796676668,127.79
1.107746835008909,117.09,0.3618833746602882,80.8233333333333,1.135733796676668,127.79,0.36188331248803635,116.99000000000001
1.107746835008909,117.09,0.3618833746602882,80.8233333333333,1.135733796676668,127.79,0.36188331248803635,116.99000000000001,1.5256161506221784,133.59
1.107746835008909,117.09,0.3618833746602882,80.8233333333333,1.135733796676668,127.79,0.36188331248803635,116.99000000000001,1.5256161506221784,133.59,1.4245277537806844,138.0233333333333
1.2184739602445933,121.2233333333333
1.2184739602445933,121.2233333333333,0.5532812316444777,111.02333333333331
1.2184739602445933,121.2233333333333,0.5532812316444777,111.02333333333331,0.9371667240619187,127.99000000000001
1.2184739602445933,121.2233333333333,0.5532812316444777,111.02333333333331,0.9371667240619187,127.99000000000001,0.5532811672159748,133.79000000000002
1.2184739602445933,121.2233333333333,0.5532812316444777,111.02333333333331,0.9371667240619187,127.99000000000001,0.5532811672159748,133.79000000000002,1.6518545015679154,134.25666666666672
1.2184739602445933,121.2233333333333,0.5532812316444777,111.02333333333331,0.9371667240619187,127.99000000000001,0.5532811672159748,133.79000000000002,1.6518545015679154,134.25666666666672,1.4849584868233061,138.32333333333332
1.2171723438817665,122.09
1.2171723438817665,122.09,0.5536308454314067,107.02333333333331
1.2171723438817665,122.09,0.5536308454314067,107.02333333333331,0.9361104979674342,122.2566666666667
1.2171723438817665,122.09,0.5536308454314067,107.02333333333331,0.9361104979674342,122.2566666666667,0.553630780938504,133.72333333333341
1.2171723438817665,122.09,0.5536308454314067,107.02333333333331,0.9361104979674342,122.2566666666667,0.553630780938504,133.72333333333341,1.6507157804883272,135.49
1.2171723438817665,122.09,0.5536308454314067,107.02333333333331,0.9361104979674342,122.2566666666667,0.553630780938504,133.72333333333341,1.6507157804883272,135.49,1.483107784528926,134.85666666666668
1.0944492759392248,116.59
1.0944492759392248,116.59,0.33971418629216094,82.74000000000001
1.0944492759392248,116.59,0.33971418629216094,82.74000000000001,1.1582090608409896,133.715
1.0944492759392248,116.59,0.33971418629216094,82.74000000000001,1.1582090608409896,133.715,0.33971412447239757,120.765
1.0944492759392248,116.59,0.33971418629216094,82.74000000000001,1.1582090608409896,133.715,0.33971412447239757,120.765,1.5101356423259291,127.74000000000001
1.0944492759392248,116.59,0.33971418629216094,82.74000000000001,1.1582090608409896,133.715,0.33971412447239757,120.765,1.5101356423259291,127.74000000000001,1.4167358303314694,137.09
1.2156310429393624,118.64
1.2156310429393624,118.64,0.5518743685470863,109.59
1.2156310429393624,118.64,0.5518743685470863,109.59,0.937707481779378,126.24000000000001
1.2156310429393624,118.64,0.5518743685470863,109.59,0.937707481779378,126.24000000000001,0.5518743040465747,137.115
1.2156310429393624,118.64,0.5518743685470863,109.59,0.937707481779378,126.24000000000001,0.5518743040465747,137.115,1.6491121019352586,135.365
1.2156310429393624,118.64,0.5518743685470863,109.59,0.937707481779378,126.24000000000001,0.5518743040465747,137.115,1.6491121019352586,135.365,1.4818823196581579,137.865
1.1057673022393908,120.4566666666667
1.1057673022393908,120.4566666666667,0.3623662618786561,82.2566666666667
1.1057673022393908,120.4566666666667,0.3623662618786561,82.2566666666667,1.133883370027424,126.15666666666671
1.1057673022393908,120.4566666666667,0.3623662618786561,82.2566666666667,1.133883370027424,126.15666666666671,0.3623661994882242,124.59
1.1057673022393908,120.4566666666667,0.3623662618786561,82.2566666666667,1.133883370027424,126.15666666666671,0.3623661994882242,124.59,1.5240149587049723,129.25666666666672
1.1057673022393908,120.4566666666667,0.3623662618786561,82.2566666666667,1.133883370027424,126.15666666666671,0.3623661994882242,124.59,1.5240149587049723,129.25666666666672,1.421798758599175,137.2233333333333
1.096807709213279,120.65666666666671
1.096807709213279,120.65666666666671,0.3478911762033214,81.1233333333333
1.096807709213279,120.65666666666671,0.3478911762033214,81.1233333333333,1.148378825601378,128.89
1.096807709213279,120.65666666666671,0.3478911762033214,81.1233333333333,1.148378825601378,128.89,0.3478911139970937,117.35666666666671
1.096807709213279,120.65666666666671,0.3478911762033214,81.1233333333333,1.148378825601378,128.89,0.3478911139970937,117.35666666666671,1.5136936963492458,131.39
1.096807709213279,120.65666666666671,0.3478911762033214,81.1233333333333,1.148378825601378,128.89,0.3478911139970937,117.35666666666671,1.5136936963492458,131.39,1.4163672549449917,131.0233333333333
1.0848480895966526,118.7233333333333
1.0848480895966526,118.7233333333333,0.3265194204775554,83.85666666666671
1.0848480895966526,118.7233333333333,0.3265194204775554,83.85666666666671,1.1704970177154952,128.6233333333333
1.0848480895966526,118.7233333333333,0.3265194204775554,83.85666666666671,1.1704970177154952,128.6233333333333,0.3265193586985907,120.9566666666667
1.0848480895966526,118.7233333333333,0.3265194204775554,83.85666666666671,1.1704970177154952,128.6233333333333,0.3265193586985907,120.9566666666667,1.4994556926797584,130.1233333333333
1.0848480895966526,118.7233333333333,0.3265194204775554,83.85666666666671,1.1704970177154952,128.6233333333333,0.3265193586985907,120.9566666666667,1.4994556926797584,130.1233333333333,1.409930174638265,139.5233333333333
1.2148621334384435,118.4566666666667
1.2148621334384435,118.4566666666667,0.554347885695579,107.69
1.2148621334384435,118.4566666666667,0.554347885695579,107.69,0.9341556201430692,123.79
1.2148621334384435,118.4566666666667,0.554347885695579,107.69,0.9341556201430692,123.79,0.5543478210893159,137.79000000000002
1.2148621334384435,118.4566666666667,0.554347885695579,107.69,0.9341556201430692,123.79,0.5543478210893159,137.79000000000002,1.6487017018300838,132.85666666666668
1.2148621334384435,118.4566666666667,0.554347885695579,107.69,0.9341556201430692,123.79,0.5543478210893159,137.79000000000002,1.6487017018300838,132.85666666666668,1.4797849582552012,142.29000000000002
1.2128898563627037,119.24000000000001
1.2128898563627037,119.24000000000001,0.552840670090574,116.74000000000001
1.2128898563627037,119.24000000000001,0.552840670090574,116.74000000000001,0.935255005042414,126.14
1.2128898563627037,119.24000000000001,0.552840670090574,116.74000000000001,0.935255005042414,126.14,0.5528406054528671,139.84
1.2128898563627037,119.24000000000001,0.552840670090574,116.74000000000001,0.935255005042414,126.14,0.5528406054528671,139.84,1.6467354583118199,137.24
1.2128898563627037,119.24000000000001,0.552840670090574,116.74000000000001,0.935255005042414,126.14,0.5528406054528671,139.84,1.6467354583118199,137.24,1.4778916397191126,142.89
1.0864877839937757,117.3233333333333
1.0864877839937757,117.3233333333333,0.3343601211828772,78.8233333333333
1.0864877839937757,117.3233333333333,0.3343601211828772,78.8233333333333,1.160749196902677,124.5233333333333
1.0864877839937757,117.3233333333333,0.3343601211828772,78.8233333333333,1.160749196902677,124.5233333333333,0.33436005896042376,116.8233333333333
1.0864877839937757,117.3233333333333,0.3343601211828772,78.8233333333333,1.160749196902677,124.5233333333333,0.33436005896042376,116.8233333333333,1.5023611226204714,134.19
1.0864877839937757,117.3233333333333,0.3343601211828772,78.8233333333333,1.160749196902677,124.5233333333333,0.33436005896042376,116.8233333333333,1.5023611226204714,134.19,1.408806542191673,134.6233333333333
1.088545251794075,120.5566666666667
1.088545251794075,120.5566666666667,0.33898786413726295,79.69
1.088545251794075,120.5566666666667,0.33898786413726295,79.69,1.155668335270246,130.89
1.088545251794075,120.5566666666667,0.33898786413726295,79.69,1.155668335270246,130.89,0.33898780177743626,117.89
1.088545251794075,120.5566666666667,0.33898786413726295,79.69,1.155668335270246,130.89,0.33898780177743626,117.89,1.5049868810281584,129.0566666666667
1.088545251794075,120.5566666666667,0.33898786413726295,79.69,1.155668335270246,130.89,0.33898780177743626,117.89,1.5049868810281584,129.0566666666667,1.4095254480607096,138.5233333333333
1.212359746561368,123.15666666666671
1.212359746561368,123.15666666666671,0.5547775040531663,109.4233333333333
1.212359746561368,123.15666666666671,0.5547775040531663,109.4233333333333,0.9325482697198214,121.9233333333333
1.212359746561368,123.15666666666671,0.5547775040531663,109.4233333333333,0.9325482697198214,121.9233333333333,0.5547774393396302,134.39
1.212359746561368,123.15666666666671,0.5547775040531663,109.4233333333333,0.9325482697198214,121.9233333333333,0.5547774393396302,134.39,1.6464745078430962,133.5566666666667
1.212359746561368,123.15666666666671,0.5547775040531663,109.4233333333333,0.9325482697198214,121.9233333333333,0.5547774393396302,134.39,1.6464745078430962,133.5566666666667,1.4763462839321797,138.69
1.0747718976052705,119.9566666666667
1.0747718976052705,119.9566666666667,0.31269264125044866,85.5566666666667
1.0747718976052705,119.9566666666667,0.31269264125044866,85.5566666666667,1.1833370673317836,133.75666666666672
1.0747718976052705,119.9566666666667,0.31269264125044866,85.5566666666667,1.1833370673317836,133.75666666666672,0.31269257950722296,118.52333333333331
1.0747718976052705,119.9566666666667,0.31269264125044866,85.5566666666667,1.1833370673317836,133.75666666666672,0.31269257950722296,118.52333333333331,1.4882257018134515,136.6566666666667
1.0747718976052705,119.9566666666667,0.31269264125044866,85.5566666666667,1.1833370673317836,133.75666666666672,0.31269257950722296,118.52333333333331,1.4882257018134515,136.6566666666667,1.4027737500716362,141.29000000000002
1.2120411115144285,123.9566666666667
1.2120411115144285,123.9566666666667,0.5549677780604088,109.1233333333333
1.2120411115144285,123.9566666666667,0.5549677780604088,109.1233333333333,0.9321747273447781,121.99000000000001
1.2120411115144285,123.9566666666667,0.5549677780604088,109.1233333333333,0.9321747273447781,121.99000000000001,0.5549677133297483,135.6233333333333
1.2120411115144285,123.9566666666667,0.5549677780604088,109.1233333333333,0.9321747273447781,121.99000000000001,0.5549677133297483,135.6233333333333,1.6462059007212135,136.79000000000002
1.2120411115144285,123.9566666666667,0.5549677780604088,109.1233333333333,0.9321747273447781,121.99000000000001,0.5549677133297483,135.6233333333333,1.6462059007212135,136.79000000000002,1.4758489047104117,142.35666666666668
1.0795586461460536,116.19
1.0795586461460536,116.19,0.3266203915048323,81.3233333333333
1.0795586461460536,116.19,0.3266203915048323,81.3233333333333,1.1672353649832046,131.0566666666667
1.0795586461460536,116.19,0.3266203915048323,81.3233333333333,1.1672353649832046,131.0566666666667,0.32662032916607253,123.9233333333333
1.0795586461460536,116.19,0.3266203915048323,81.3233333333333,1.1672353649832046,131.0566666666667,0.32662032916607253,123.9233333333333,1.494996499200488,127.8566666666667
1.0795586461460536,116.19,0.3266203915048323,81.3233333333333,1.1672353649832046,131.0566666666667,0.32662032916607253,123.9233333333333,1.494996499200488,127.8566666666667,1.403185332113194,136.5566666666667
1.0767808078907597,117.9566666666667
1.0767808078907597,117.9566666666667,0.3211195656737233,80.9233333333333
1.0767808078907597,117.9566666666667,0.3211195656737233,80.9233333333333,1.1730629223270634,133.4566666666667
1.0767808078907597,117.9566666666667,0.3211195656737233,80.9233333333333,1.1730629223270634,133.4566666666667,0.32111950346733587,119.2233333333333
1.0767808078907597,117.9566666666667,0.3211195656737233,80.9233333333333,1.1730629223270634,133.4566666666667,0.32111950346733587,119.2233333333333,1.4915808108751716,130.39
1.0767808078907597,117.9566666666667,0.3211195656737233,80.9233333333333,1.1730629223270634,133.4566666666667,0.32111950346733587,119.2233333333333,1.4915808108751716,130.39,1.401902344429375,139.75666666666672
1.2098869411901876,118.89
1.2098869411901876,118.89,0.5551555060925784,115.79
1.2098869411901876,118.89,0.5551555060925784,115.79,0.931075961005955,115.99000000000001
1.2098869411901876,118.89,0.5551555060925784,115.79,0.931075961005955,115.99000000000001,0.5551554412790077,134.94
